Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
multi-shot,600,sippv2/fixlen4/26morn/p04[count=350],162.2798,129.024,122.1442,117.189,,530.6370000000001
multi-shot,660,sippv2/fixlen4/26morn/p01[count=350],179.2468,,,,,179.2468
multi-shot,780,sippv2/fixlen4/26morn/p01[count=350],206.8598,,,,,206.8598
multi-shot,720,sippv2/fixlen4/26morn/p01[count=350],186.0842,,,,,186.0842
multi-shot,900,sippv2/fixlen4/26morn/p05[count=350],234.1704,183.744,189.4572,176.66,187.281,971.3126
multi-shot,720,sippv2/fixlen4/26morn/p03[count=350],186.0842,146.88,147.875,,,480.8392
multi-shot,840,sippv2/fixlen4/26morn/p02[count=350],224.9064,167.616,,,,392.5224
multi-shot,600,sippv2/fixlen4/26morn/p02[count=350],161.5298,123.264,,,,284.7938
multi-shot,780,sippv2/fixlen4/26morn/p04[count=350],206.8598,154.944,162.8436,150.342,,674.9894
multi-shot,660,sippv2/fixlen4/26morn/p04[count=350],177.04,137.088,135.1184,133.751,,582.9974
multi-shot,780,sippv2/fixlen4/26morn/p03[count=350],206.8598,154.944,162.8436,,,524.6474000000001
multi-shot,660,sippv2/fixlen4/26morn/p03[count=350],179.2468,136.512,134.4078,,,450.1666
multi-shot,840,sippv2/fixlen4/26morn/p03[count=350],224.9064,167.616,172.0012,,,564.5236
multi-shot,840,sippv2/fixlen4/26morn/p05[count=350],224.5386,167.616,172.0012,164.964,175.392,904.5118
multi-shot,600,sippv2/fixlen4/26morn/p05[count=350],,,,,,0.0
multi-shot,840,sippv2/fixlen4/26morn/p01[count=350],224.9064,,,,,224.9064
multi-shot,900,sippv2/fixlen4/26morn/p03[count=350],234.1704,183.744,189.4572,,,607.3716
multi-shot,720,sippv2/fixlen4/26morn/p05[count=350],186.0842,141.12,147.875,146.678,155.734,777.4912
multi-shot,780,sippv2/fixlen4/26morn/p02[count=350],206.8598,154.944,,,,361.8038
multi-shot,780,sippv2/fixlen4/26morn/p05[count=350],206.8598,152.064,158.6142,149.944,160.207,827.689
multi-shot,720,sippv2/fixlen4/26morn/p02[count=350],186.0842,146.88,,,,332.9642
multi-shot,600,sippv2/fixlen4/26morn/p03[count=350],162.0536,127.872,123.405,,,413.3306
multi-shot,720,sippv2/fixlen4/26morn/p04[count=350],186.0842,146.88,147.875,143.093,,623.9322
multi-shot,660,sippv2/fixlen4/26morn/p05[count=350],179.2468,135.36,133.8576,133.519,142.668,724.6514000000001
multi-shot,660,sippv2/fixlen4/26eve/p02[count=350],199.2862,121.536,,,,320.8222
multi-shot,900,sippv2/fixlen4/26eve/p01[count=350],270.0348,,,,,270.0348
multi-shot,900,sippv2/fixlen4/26eve/p04[count=350],271.7942,180.288,188.7808,186.458,,827.321
multi-shot,840,sippv2/fixlen4/26eve/p04[count=350],250.6492,163.008,173.4796,169.461,,756.5978
multi-shot,900,sippv2/fixlen4/26eve/p02[count=350],266.4688,177.984,,,,444.4528
multi-shot,600,sippv2/fixlen4/26eve/p01[count=350],185.0148,,,,,185.0148
multi-shot,600,sippv2/fixlen4/26eve/p04[count=350],197.1654,123.264,124.0926,134.236,,578.758
multi-shot,660,sippv2/fixlen4/26eve/p01[count=350],199.2718,,,,,199.2718
multi-shot,780,sippv2/fixlen4/26eve/p01[count=350],234.6474,,,,,234.6474
multi-shot,720,sippv2/fixlen4/26eve/p01[count=350],219.2594,,,,,219.2594
multi-shot,900,sippv2/fixlen4/26eve/p05[count=350],262.4528,176.832,188.7808,186.458,227.653,1042.1766
multi-shot,720,sippv2/fixlen4/26eve/p03[count=350],190.0202,151.488,150.2592,,,491.7674
multi-shot,840,sippv2/fixlen4/26eve/p02[count=350],248.4726,160.128,,,,408.6006
multi-shot,600,sippv2/fixlen4/26eve/p02[count=350],198.4598,127.296,,,,325.7558
multi-shot,780,sippv2/fixlen4/26eve/p04[count=350],231.3288,152.064,161.2962,162.241,,706.93
multi-shot,660,sippv2/fixlen4/26eve/p04[count=350],205.7096,130.752,140.723,140.747,,617.9316
multi-shot,780,sippv2/fixlen4/26eve/p03[count=350],207.6098,157.248,163.8638,,,528.7216
multi-shot,660,sippv2/fixlen4/26eve/p03[count=350],178.3822,138.816,135.428,,,452.6262
multi-shot,840,sippv2/fixlen4/26eve/p03[count=350],224.2504,167.04,172.0584,,,563.3488
